Date,Close
1981. 5. 13 오후 4:00:00,130.55
1981. 5. 14 오후 4:00:00,131.28
1981. 5. 15 오후 4:00:00,132.17
1981. 5. 18 오후 4:00:00,132.54
1981. 5. 19 오후 4:00:00,132.09
1981. 5. 20 오후 4:00:00,132
1981. 5. 21 오후 4:00:00,131.75
1981. 5. 22 오후 4:00:00,131.33
1981. 5. 25 오후 4:00:00,132.77
1981. 5. 26 오후 4:00:00,132.77
1981. 5. 27 오후 4:00:00,133.77
1981. 5. 28 오후 4:00:00,133.45
1981. 5. 29 오후 4:00:00,132.59
1981. 6. 1 오후 4:00:00,132.41
1981. 6. 2 오후 4:00:00,130.62
1981. 6. 3 오후 4:00:00,130.71
1981. 6. 4 오후 4:00:00,130.96
1981. 6. 5 오후 4:00:00,132.22
1981. 6. 8 오후 4:00:00,132.24
1981. 6. 9 오후 4:00:00,131.97
1981. 6. 10 오후 4:00:00,132.32
1981. 6. 11 오후 4:00:00,133.75
1981. 6. 12 오후 4:00:00,133.49
1981. 6. 15 오후 4:00:00,133.61
1981. 6. 16 오후 4:00:00,132.15
1981. 6. 17 오후 4:00:00,133.32
1981. 6. 18 오후 4:00:00,131.64
1981. 6. 19 오후 4:00:00,132.27
1981. 6. 22 오후 4:00:00,131.95
1981. 6. 23 오후 4:00:00,133.35
1981. 6. 24 오후 4:00:00,132.66
1981. 6. 25 오후 4:00:00,132.81
1981. 6. 26 오후 4:00:00,132.56
1981. 6. 29 오후 4:00:00,131.89
1981. 6. 30 오후 4:00:00,131.21
1981. 7. 1 오후 4:00:00,129.77
1981. 7. 2 오후 4:00:00,128.64
1981. 7. 6 오후 4:00:00,127.37
1981. 7. 7 오후 4:00:00,128.24
1981. 7. 8 오후 4:00:00,128.32
1981. 7. 9 오후 4:00:00,129.3
1981. 7. 10 오후 4:00:00,129.37
1981. 7. 13 오후 4:00:00,129.64
1981. 7. 14 오후 4:00:00,129.65
1981. 7. 15 오후 4:00:00,130.23
1981. 7. 16 오후 4:00:00,130.34
1981. 7. 17 오후 4:00:00,130.76
1981. 7. 20 오후 4:00:00,128.72
1981. 7. 21 오후 4:00:00,128.34
1981. 7. 22 오후 4:00:00,127.13
1981. 7. 23 오후 4:00:00,127.4
1981. 7. 24 오후 4:00:00,128.46
1981. 7. 27 오후 4:00:00,129.9
1981. 7. 28 오후 4:00:00,129.14
1981. 7. 29 오후 4:00:00,129.16
1981. 7. 30 오후 4:00:00,130.01
1981. 7. 31 오후 4:00:00,130.92
1981. 8. 3 오후 4:00:00,130.48
1981. 8. 4 오후 4:00:00,131.18
1981. 8. 5 오후 4:00:00,132.67
1981. 8. 6 오후 4:00:00,132.64
1981. 8. 7 오후 4:00:00,131.75
1981. 8. 10 오후 4:00:00,132.54
1981. 8. 11 오후 4:00:00,133.85
1981. 8. 12 오후 4:00:00,133.4
1981. 8. 13 오후 4:00:00,133.51
1981. 8. 14 오후 4:00:00,132.49
1981. 8. 17 오후 4:00:00,131.22
1981. 8. 18 오후 4:00:00,130.11
1981. 8. 19 오후 4:00:00,130.49
1981. 8. 20 오후 4:00:00,130.69
1981. 8. 21 오후 4:00:00,129.23
1981. 8. 24 오후 4:00:00,125.5
1981. 8. 25 오후 4:00:00,125.13
1981. 8. 26 오후 4:00:00,124.96
1981. 8. 27 오후 4:00:00,123.51
1981. 8. 28 오후 4:00:00,124.08
1981. 8. 31 오후 4:00:00,122.79
1981. 9. 1 오후 4:00:00,123.02
1981. 9. 2 오후 4:00:00,123.49
1981. 9. 3 오후 4:00:00,121.24
1981. 9. 4 오후 4:00:00,120.07
1981. 9. 7 오후 4:00:00,117.98
1981. 9. 8 오후 4:00:00,117.98
1981. 9. 9 오후 4:00:00,118.4
1981. 9. 10 오후 4:00:00,120.14
1981. 9. 11 오후 4:00:00,121.61
1981. 9. 14 오후 4:00:00,120.66
1981. 9. 15 오후 4:00:00,119.77
1981. 9. 16 오후 4:00:00,118.87
1981. 9. 17 오후 4:00:00,117.15
1981. 9. 18 오후 4:00:00,116.26
1981. 9. 21 오후 4:00:00,117.24
1981. 9. 22 오후 4:00:00,116.68
1981. 9. 23 오후 4:00:00,115.65
1981. 9. 24 오후 4:00:00,115.01
1981. 9. 25 오후 4:00:00,112.77
1981. 9. 28 오후 4:00:00,115.53
1981. 9. 29 오후 4:00:00,115.94
1981. 9. 30 오후 4:00:00,116.18
1981. 10. 1 오후 4:00:00,117.08
1981. 10. 2 오후 4:00:00,119.36
1981. 10. 5 오후 4:00:00,119.51
1981. 10. 6 오후 4:00:00,119.39
1981. 10. 7 오후 4:00:00,121.31
1981. 10. 8 오후 4:00:00,122.31
1981. 10. 9 오후 4:00:00,121.45
1981. 10. 12 오후 4:00:00,121.21
1981. 10. 13 오후 4:00:00,120.78
1981. 10. 14 오후 4:00:00,118.8
1981. 10. 15 오후 4:00:00,119.71
1981. 10. 16 오후 4:00:00,119.19
1981. 10. 19 오후 4:00:00,118.98
1981. 10. 20 오후 4:00:00,120.28
1981. 10. 21 오후 4:00:00,120.1
1981. 10. 22 오후 4:00:00,119.64
1981. 10. 23 오후 4:00:00,118.6
1981. 10. 26 오후 4:00:00,118.16
1981. 10. 27 오후 4:00:00,119.29
1981. 10. 28 오후 4:00:00,119.45
1981. 10. 29 오후 4:00:00,119.06
1981. 10. 30 오후 4:00:00,121.89
1981. 11. 2 오후 4:00:00,124.2
1981. 11. 3 오후 4:00:00,124.8
1981. 11. 4 오후 4:00:00,124.74
1981. 11. 5 오후 4:00:00,123.54
1981. 11. 6 오후 4:00:00,122.67
1981. 11. 9 오후 4:00:00,123.29
1981. 11. 10 오후 4:00:00,122.7
1981. 11. 11 오후 4:00:00,122.92
1981. 11. 12 오후 4:00:00,123.19
1981. 11. 13 오후 4:00:00,121.67
1981. 11. 16 오후 4:00:00,120.24
1981. 11. 17 오후 4:00:00,121.15
1981. 11. 18 오후 4:00:00,120.26
1981. 11. 19 오후 4:00:00,120.71
1981. 11. 20 오후 4:00:00,121.71
1981. 11. 23 오후 4:00:00,121.6
1981. 11. 24 오후 4:00:00,123.51
1981. 11. 25 오후 4:00:00,124.05
1981. 11. 27 오후 4:00:00,125.09
1981. 11. 30 오후 4:00:00,126.35
1981. 12. 1 오후 4:00:00,126.1
1981. 12. 2 오후 4:00:00,124.69
1981. 12. 3 오후 4:00:00,125.12
1981. 12. 4 오후 4:00:00,126.26
1981. 12. 7 오후 4:00:00,125.19
1981. 12. 8 오후 4:00:00,124.82
1981. 12. 9 오후 4:00:00,125.48
1981. 12. 10 오후 4:00:00,125.71
1981. 12. 11 오후 4:00:00,124.93
1981. 12. 14 오후 4:00:00,122.78
1981. 12. 15 오후 4:00:00,122.99
1981. 12. 16 오후 4:00:00,122.42
1981. 12. 17 오후 4:00:00,123.12
1981. 12. 18 오후 4:00:00,124
1981. 12. 21 오후 4:00:00,123.34
1981. 12. 22 오후 4:00:00,122.88
1981. 12. 23 오후 4:00:00,122.31
1981. 12. 24 오후 4:00:00,122.54
1981. 12. 28 오후 4:00:00,122.27
1981. 12. 29 오후 4:00:00,121.67
1981. 12. 30 오후 4:00:00,122.3
1981. 12. 31 오후 4:00:00,122.55
1982. 1. 4 오후 4:00:00,122.74
1982. 1. 5 오후 4:00:00,120.05
1982. 1. 6 오후 4:00:00,119.18
1982. 1. 7 오후 4:00:00,118.93
1982. 1. 8 오후 4:00:00,119.55
1982. 1. 11 오후 4:00:00,116.78
1982. 1. 12 오후 4:00:00,116.3
1982. 1. 13 오후 4:00:00,114.88
1982. 1. 14 오후 4:00:00,115.54
1982. 1. 15 오후 4:00:00,116.33
1982. 1. 18 오후 4:00:00,117.22
1982. 1. 19 오후 4:00:00,115.97
1982. 1. 20 오후 4:00:00,115.27
1982. 1. 21 오후 4:00:00,115.75
1982. 1. 22 오후 4:00:00,115.38
1982. 1. 25 오후 4:00:00,115.41
1982. 1. 26 오후 4:00:00,115.19
1982. 1. 27 오후 4:00:00,115.74
1982. 1. 28 오후 4:00:00,118.92
1982. 1. 29 오후 4:00:00,120.4
1982. 2. 1 오후 4:00:00,117.78
1982. 2. 2 오후 4:00:00,118.01
1982. 2. 3 오후 4:00:00,116.48
1982. 2. 4 오후 4:00:00,116.42
1982. 2. 5 오후 4:00:00,117.26
1982. 2. 8 오후 4:00:00,114.63
