"Date","Price","Open","High","Low","Vol.","Change %"
"04/15/2019","1,225.51","1,231.37","1,231.87","1,222.46","60.23M","-0.20%"
"04/12/2019","1,228.01","1,228.62","1,234.48","1,223.45","63.34M","-0.38%"
"04/11/2019","1,232.64","1,223.02","1,234.15","1,223.02","58.91M","0.94%"
"04/10/2019","1,221.16","1,213.14","1,223.17","1,210.16","46.50M","0.42%"
"04/09/2019","1,216.07","1,212.04","1,218.59","1,203.85","71.66M","0.46%"
"04/08/2019","1,210.48","1,217.81","1,221.34","1,205.96","42.82M","-0.15%"
"04/05/2019","1,212.35","1,220.33","1,226.32","1,209.98","56.74M","-0.74%"
"04/04/2019","1,221.41","1,224.22","1,229.46","1,212.40","60.85M","-0.18%"
"04/03/2019","1,223.66","1,205.25","1,223.66","1,202.76","52.30M","1.76%"
"04/02/2019","1,202.53","1,207.14","1,207.14","1,198.52","76.00M","0.24%"
"04/01/2019","1,199.62","1,195.53","1,205.51","1,186.74","51.66M","0.48%"
"03/29/2019","1,193.90","1,178.71","1,194.23","1,164.64","72.89M","2.02%"
"03/28/2019","1,170.28","1,178.26","1,184.91","1,168.11","55.28M","-1.01%"
"03/27/2019","1,182.25","1,207.66","1,207.66","1,182.20","62.84M","-1.83%"
"03/26/2019","1,204.26","1,196.42","1,207.27","1,190.14","49.04M","1.39%"
"03/25/2019","1,187.76","1,200.60","1,207.70","1,185.40","64.05M","-2.57%"
"03/22/2019","1,219.13","1,226.43","1,226.97","1,213.39","81.12M","0.05%"
"03/21/2019","1,218.58","1,231.88","1,239.81","1,215.38","66.97M","-1.11%"
"03/20/2019","1,232.31","1,232.07","1,232.31","1,216.26","56.03M","0.36%"
"03/19/2019","1,227.91","1,250.31","1,252.91","1,227.91","53.18M","-1.25%"
"03/18/2019","1,243.48","1,248.61","1,256.33","1,235.50","56.44M","0.02%"
"03/15/2019","1,243.19","1,258.04","1,258.61","1,233.94","90.37M","-1.01%"
"03/14/2019","1,255.83","1,278.40","1,285.19","1,255.83","94.82M","-1.20%"
"03/13/2019","1,271.08","1,272.94","1,284.12","1,264.31","99.75M","-0.16%"
"03/12/2019","1,273.15","1,256.32","1,277.92","1,255.74","76.69M","2.47%"
"03/11/2019","1,242.46","1,230.40","1,242.46","1,212.64","55.57M","1.04%"
"03/08/2019","1,229.67","1,221.95","1,234.64","1,213.55","51.99M","0.06%"
"03/07/2019","1,228.91","1,250.36","1,257.55","1,225.23","62.61M","-1.95%"
"03/06/2019","1,253.33","1,270.01","1,270.39","1,245.18","56.03M","-1.11%"
"03/05/2019","1,267.45","1,264.15","1,277.47","1,261.71","72.30M","-0.06%"
"03/04/2019","1,268.22","1,251.80","1,270.77","1,251.80","77.41M","2.67%"
"02/28/2019","1,235.26","1,260.22","1,274.81","1,229.82","98.83M","-1.91%"
"02/27/2019","1,259.31","1,247.06","1,259.31","1,245.64","56.65M","0.89%"
"02/26/2019","1,248.18","1,254.36","1,260.20","1,245.72","57.26M","-0.36%"
"02/25/2019","1,252.65","1,242.73","1,254.17","1,241.17","55.06M","1.07%"
"02/22/2019","1,239.34","1,244.46","1,246.06","1,232.77","53.01M","-0.54%"
"02/21/2019","1,246.13","1,254.95","1,256.31","1,242.70","59.60M","-0.61%"
"02/20/2019","1,253.83","1,250.27","1,257.71","1,247.41","61.94M","0.42%"
"02/19/2019","1,248.58","1,242.33","1,250.67","1,232.57","62.43M","0.62%"
"02/18/2019","1,240.93","1,238.36","1,248.31","1,235.54","55.67M","0.94%"
"02/15/2019","1,229.34","1,233.07","1,238.19","1,220.31","69.78M","-0.58%"
"02/14/2019","1,236.50","1,233.86","1,237.84","1,227.18","68.41M","0.15%"
"02/13/2019","1,234.64","1,225.01","1,237.28","1,221.44","63.68M","1.41%"
"02/12/2019","1,217.52","1,228.87","1,230.21","1,214.46","72.55M","-0.75%"
"02/11/2019","1,226.74","1,219.19","1,228.08","1,215.62","63.22M","1.05%"
"02/08/2019","1,213.97","1,210.12","1,218.79","1,207.10","75.68M","-0.24%"
"02/07/2019","1,216.85","1,195.79","1,217.22","1,191.22","74.22M","2.12%"
"02/01/2019","1,191.56","1,194.83","1,197.61","1,187.60","113.34M","0.01%"
"01/31/2019","1,191.47","1,192.93","1,200.37","1,186.43","53.48M","0.59%"
"01/30/2019","1,184.45","1,174.97","1,188.16","1,171.46","76.14M","0.94%"
"01/29/2019","1,173.42","1,171.61","1,175.05","1,160.81","58.03M","-0.29%"
"01/28/2019","1,176.89","1,168.83","1,183.59","1,168.20","84.20M","0.80%"
"01/25/2019","1,167.59","1,155.29","1,171.82","1,152.16","56.68M","1.04%"
"01/24/2019","1,155.57","1,136.16","1,156.50","1,135.96","58.07M","1.69%"
"01/23/2019","1,136.34","1,133.88","1,140.44","1,131.74","55.00M","-0.35%"
"01/22/2019","1,140.36","1,143.50","1,145.05","1,135.23","42.77M","0.07%"
"01/21/2019","1,139.54","1,149.95","1,150.13","1,136.06","62.32M","-0.74%"
"01/18/2019","1,148.06","1,137.75","1,148.06","1,134.61","69.64M","1.75%"
"01/17/2019","1,128.28","1,148.18","1,152.58","1,128.28","78.33M","-1.63%"
"01/16/2019","1,146.93","1,151.18","1,152.05","1,137.45","66.43M","-0.22%"
"01/15/2019","1,149.42","1,142.46","1,154.27","1,139.75","52.79M","0.94%"
"01/14/2019","1,138.70","1,152.15","1,152.15","1,138.27","44.91M","-1.33%"
"01/11/2019","1,154.09","1,157.14","1,160.06","1,148.40","50.25M","0.01%"
"01/10/2019","1,154.02","1,146.70","1,160.32","1,142.31","56.20M","0.52%"
"01/09/2019","1,148.07","1,137.20","1,153.51","1,133.83","50.89M","1.52%"
"01/08/2019","1,130.92","1,141.98","1,144.87","1,127.04","81.91M","-0.88%"
"01/07/2019","1,141.01","1,148.60","1,154.31","1,133.45","47.18M","0.80%"
"01/04/2019","1,131.90","1,112.70","1,131.90","1,100.32","53.53M","1.55%"
"01/03/2019","1,114.62","1,148.75","1,152.25","1,114.52","62.40M","-2.60%"
"01/02/2019","1,144.41","1,175.91","1,179.65","1,141.69","55.58M","-1.87%"
"12/28/2018","1,166.25","1,165.12","1,170.29","1,154.14","54.78M","0.46%"
"12/27/2018","1,160.96","1,195.61","1,195.61","1,158.18","53.56M","-0.49%"
"12/26/2018","1,166.62","1,136.45","1,168.13","1,136.22","70.00M","0.85%"
"12/24/2018","1,156.80","1,156.93","1,164.97","1,151.21","54.85M","-0.45%"
"12/21/2018","1,162.00","1,147.44","1,164.69","1,146.91","50.89M","1.10%"
"12/20/2018","1,149.36","1,142.84","1,170.79","1,138.95","57.94M","-0.44%"
"12/19/2018","1,154.45","1,131.92","1,159.25","1,124.84","57.95M","2.79%"
"12/18/2018","1,123.07","1,108.67","1,135.54","1,107.65","72.98M","-0.25%"
"12/17/2018","1,125.88","1,132.26","1,133.24","1,104.14","85.89M","-0.53%"
"12/14/2018","1,131.89","1,163.98","1,163.98","1,127.66","93.61M","-3.21%"
"12/13/2018","1,169.43","1,168.13","1,169.43","1,152.79","66.31M","0.30%"
"12/12/2018","1,165.97","1,139.41","1,168.16","1,139.34","51.56M","3.10%"
"12/11/2018","1,130.87","1,155.21","1,156.62","1,130.02","75.61M","-1.75%"
"12/10/2018","1,151.03","1,154.82","1,171.33","1,146.46","47.60M","-2.13%"
"12/07/2018","1,176.13","1,172.55","1,181.72","1,161.91","42.53M","1.58%"
"12/06/2018","1,157.83","1,193.39","1,195.41","1,156.04","65.52M","-3.54%"
"12/05/2018","1,200.31","1,188.08","1,203.52","1,187.70","52.67M","-1.20%"
"12/04/2018","1,214.85","1,218.80","1,224.24","1,205.80","98.37M","-0.59%"
"12/03/2018","1,222.07","1,205.01","1,223.06","1,200.29","71.79M","2.99%"
"11/30/2018","1,186.63","1,186.71","1,194.60","1,179.09","82.68M","0.17%"
"11/29/2018","1,184.65","1,218.96","1,221.10","1,183.16","156.79M","-1.06%"
"11/28/2018","1,197.40","1,204.30","1,205.62","1,193.79","158.92M","-0.30%"
"11/27/2018","1,200.95","1,200.28","1,207.08","1,185.64","45.53M","0.59%"
"11/26/2018","1,193.87","1,169.37","1,198.76","1,168.88","43.78M","2.46%"
"11/23/2018","1,165.19","1,185.68","1,191.63","1,164.27","41.57M","-1.49%"
"11/22/2018","1,182.87","1,188.74","1,195.70","1,174.80","44.10M","-0.28%"
"11/21/2018","1,186.22","1,152.97","1,186.22","1,143.03","56.49M","1.09%"
"11/20/2018","1,173.45","1,182.39","1,194.29","1,172.43","55.83M","-2.39%"
"11/19/2018","1,202.19","1,178.66","1,202.42","1,175.05","52.35M","2.43%"
"11/16/2018","1,173.67","1,161.33","1,181.54","1,156.38","55.86M","1.51%"
"11/15/2018","1,156.18","1,132.04","1,156.18","1,122.31","57.40M","2.53%"
"11/14/2018","1,127.61","1,120.34","1,151.25","1,110.93","51.22M","0.18%"
"11/13/2018","1,125.62","1,100.84","1,130.92","1,088.28","59.96M","0.32%"
"11/12/2018","1,122.05","1,140.74","1,150.64","1,120.87","57.53M","-3.64%"
"11/09/2018","1,164.40","1,183.48","1,186.72","1,153.63","51.34M","-1.75%"
"11/08/2018","1,185.18","1,195.99","1,199.00","1,180.50","65.13M","1.03%"
"11/07/2018","1,173.07","1,190.11","1,205.11","1,167.92","74.25M","-1.42%"
"11/06/2018","1,189.95","1,200.80","1,200.87","1,171.48","60.93M","-0.44%"
"11/05/2018","1,195.20","1,183.89","1,199.15","1,173.12","59.11M","0.21%"
"11/02/2018","1,192.66","1,143.23","1,192.67","1,140.47","78.86M","5.92%"
"11/01/2018","1,125.97","1,132.57","1,151.91","1,125.76","76.44M","0.13%"
"10/31/2018","1,124.49","1,146.21","1,146.59","1,118.60","60.90M","-1.55%"
"10/30/2018","1,142.22","1,114.36","1,143.64","1,096.78","85.29M","2.46%"
"10/29/2018","1,114.83","1,158.50","1,181.21","1,113.28","81.46M","-2.92%"
"10/26/2018","1,148.40","1,201.04","1,201.04","1,140.89","67.72M","-3.45%"
"10/25/2018","1,189.48","1,168.44","1,200.73","1,158.75","72.20M","-1.17%"
"10/24/2018","1,203.59","1,252.80","1,258.92","1,197.57","70.81M","-2.58%"
"10/23/2018","1,235.50","1,271.62","1,275.61","1,229.37","51.85M","-3.78%"
"10/22/2018","1,284.09","1,263.88","1,284.76","1,255.68","46.12M","0.77%"
"10/19/2018","1,274.33","1,234.75","1,274.39","1,227.28","60.42M","2.30%"
"10/18/2018","1,245.72","1,271.82","1,271.82","1,243.35","38.24M","-1.82%"
"10/17/2018","1,268.82","1,283.02","1,285.08","1,253.31","60.08M","0.90%"
"10/16/2018","1,257.53","1,247.50","1,265.59","1,241.45","47.48M","1.89%"
"10/15/2018","1,234.17","1,272.78","1,272.78","1,231.29","57.80M","-3.10%"
"10/12/2018","1,273.67","1,227.52","1,273.70","1,226.99","66.53M","4.27%"
"10/11/2018","1,221.54","1,235.38","1,259.74","1,219.79","89.32M","-4.44%"
"10/10/2018","1,278.35","1,302.22","1,309.23","1,273.85","68.25M","-1.47%"
"10/08/2018","1,297.40","1,309.54","1,336.11","1,297.15","48.15M","-1.03%"
"10/05/2018","1,310.87","1,335.98","1,349.66","1,306.29","64.29M","-2.42%"
"10/04/2018","1,343.37","1,359.85","1,364.62","1,328.15","62.05M","-0.38%"
"10/02/2018","1,348.50","1,402.81","1,404.90","1,348.50","65.05M","-3.75%"
"10/01/2018","1,401.06","1,417.37","1,418.16","1,390.13","52.99M","-0.76%"
"09/28/2018","1,411.73","1,436.23","1,438.26","1,407.75","67.77M","-1.18%"
"09/27/2018","1,428.55","1,416.96","1,434.02","1,416.45","71.17M","0.67%"
"09/21/2018","1,419.03","1,418.92","1,420.28","1,405.58","79.71M","0.62%"
"09/20/2018","1,410.28","1,425.01","1,443.60","1,403.70","116.78M","-0.76%"
"09/19/2018","1,421.10","1,422.50","1,427.00","1,411.98","93.00M","-0.16%"
"09/18/2018","1,423.37","1,408.55","1,426.23","1,405.45","86.45M","0.62%"
"09/17/2018","1,414.55","1,430.97","1,431.54","1,408.50","103.24M","-0.57%"
"09/14/2018","1,422.65","1,415.24","1,427.01","1,406.21","113.03M","0.87%"
"09/13/2018","1,410.33","1,407.56","1,411.67","1,393.79","64.89M","0.72%"
"09/12/2018","1,400.28","1,386.39","1,405.14","1,383.63","107.95M","1.49%"
"09/11/2018","1,379.72","1,368.25","1,382.13","1,367.50","102.04M","0.86%"
"09/10/2018","1,367.90","1,369.28","1,374.83","1,363.83","65.80M","-0.23%"
"09/07/2018","1,371.07","1,365.70","1,376.57","1,355.83","108.28M","0.18%"
"09/06/2018","1,368.64","1,379.51","1,383.17","1,362.17","108.58M","-0.64%"
"09/05/2018","1,377.39","1,399.18","1,402.52","1,376.93","104.05M","-1.63%"
"09/04/2018","1,400.21","1,379.85","1,404.26","1,376.75","61.26M","1.91%"
"09/03/2018","1,373.98","1,374.29","1,381.38","1,363.94","66.06M","-0.18%"
"08/31/2018","1,376.46","1,338.54","1,379.79","1,336.42","62.75M","2.45%"
"08/30/2018","1,343.57","1,344.94","1,352.64","1,336.13","56.20M","0.06%"
"08/29/2018","1,342.81","1,336.68","1,343.39","1,330.91","52.48M","0.77%"
"08/28/2018","1,332.59","1,356.05","1,356.91","1,332.56","59.16M","-0.84%"
"08/27/2018","1,343.91","1,336.98","1,346.70","1,332.83","61.46M","0.96%"
"08/24/2018","1,331.10","1,311.45","1,334.67","1,301.78","53.82M","1.33%"
"08/23/2018","1,313.64","1,304.02","1,313.64","1,290.48","58.02M","1.14%"
"08/22/2018","1,298.84","1,312.47","1,319.34","1,298.11","73.54M","-0.82%"
"08/21/2018","1,309.58","1,273.45","1,315.65","1,271.42","70.08M","3.37%"
"08/20/2018","1,266.92","1,282.42","1,289.77","1,266.92","64.08M","-0.74%"
"08/17/2018","1,276.40","1,260.69","1,280.44","1,257.15","73.00M","1.92%"
"08/16/2018","1,252.37","1,230.23","1,254.59","1,217.74","62.86M","-0.08%"
"08/14/2018","1,253.34","1,244.87","1,257.63","1,236.53","62.92M","1.14%"
"08/13/2018","1,239.24","1,281.47","1,281.47","1,239.10","81.53M","-3.96%"
"08/10/2018","1,290.31","1,295.71","1,305.40","1,281.24","85.09M","-0.55%"
"08/09/2018","1,297.40","1,276.00","1,298.40","1,271.41","69.41M","1.34%"
"08/08/2018","1,280.26","1,288.11","1,296.42","1,273.11","88.34M","-0.35%"
"08/07/2018","1,284.75","1,281.23","1,285.37","1,262.88","81.88M","0.69%"
"08/06/2018","1,275.95","1,292.98","1,299.72","1,274.51","90.38M","-1.48%"
"08/03/2018","1,295.07","1,289.81","1,296.51","1,283.67","88.08M","1.12%"
"08/02/2018","1,280.73","1,298.01","1,298.52","1,271.10","125.74M","-1.74%"
"08/01/2018","1,303.39","1,274.56","1,303.59","1,273.06","103.04M","2.99%"
"07/31/2018","1,265.58","1,242.75","1,265.58","1,237.75","147.74M","1.49%"
"07/30/2018","1,247.03","1,256.83","1,260.41","1,233.72","155.46M","-1.25%"
"07/27/2018","1,262.84","1,255.89","1,263.65","1,247.50","67.99M","0.53%"
"07/26/2018","1,256.23","1,236.78","1,256.31","1,222.49","79.60M","2.83%"
"07/25/2018","1,221.71","1,257.22","1,260.31","1,207.15","84.24M","-2.43%"
"07/24/2018","1,252.13","1,261.78","1,272.26","1,249.00","65.33M","0.18%"
"07/23/2018","1,249.93","1,322.58","1,322.98","1,249.93","70.10M","-5.48%"
"07/20/2018","1,322.35","1,335.33","1,340.20","1,310.48","61.53M","-0.98%"
"07/19/2018","1,335.45","1,364.38","1,366.37","1,330.92","88.09M","-1.86%"
"07/18/2018","1,360.80","1,383.31","1,390.13","1,355.91","63.00M","-1.01%"
"07/17/2018","1,374.65","1,394.28","1,396.19","1,372.97","51.37M","-1.26%"
"07/16/2018","1,392.20","1,403.25","1,407.02","1,388.64","42.63M","-0.49%"
"07/13/2018","1,399.04","1,381.75","1,400.57","1,381.15","57.74M","1.11%"
"07/12/2018","1,383.69","1,361.17","1,385.89","1,357.32","54.84M","1.95%"
"07/11/2018","1,357.27","1,377.48","1,379.99","1,354.93","55.20M","-2.38%"
"07/10/2018","1,390.36","1,405.13","1,405.65","1,389.42","51.45M","-0.15%"
"07/09/2018","1,392.42","1,386.97","1,404.33","1,382.37","48.75M","0.13%"
"07/06/2018","1,390.65","1,361.77","1,393.98","1,341.97","72.21M","2.21%"
"07/05/2018","1,360.62","1,356.22","1,360.87","1,328.98","44.69M","0.29%"
"07/04/2018","1,356.66","1,351.99","1,365.25","1,341.60","46.31M","0.36%"
"07/03/2018","1,351.83","1,354.77","1,365.73","1,324.29","71.36M","1.02%"
"07/02/2018","1,338.12","1,390.29","1,393.97","1,338.12","68.43M","-3.86%"
"06/29/2018","1,391.83","1,385.13","1,394.83","1,360.82","66.97M","1.59%"
"06/28/2018","1,370.02","1,392.68","1,400.82","1,369.93","51.78M","-2.13%"
"06/27/2018","1,399.86","1,411.34","1,428.07","1,399.86","58.95M","-0.78%"
"06/26/2018","1,410.82","1,394.25","1,415.54","1,382.69","53.38M","-0.37%"
"06/25/2018","1,416.08","1,408.88","1,418.15","1,396.07","48.26M","0.71%"
"06/22/2018","1,406.04","1,385.19","1,406.04","1,370.92","76.25M","1.30%"
"06/21/2018","1,387.99","1,419.72","1,421.57","1,387.99","73.44M","-2.24%"
"06/20/2018","1,419.74","1,379.09","1,419.74","1,372.99","103.88M","4.19%"
"06/19/2018","1,362.67","1,410.16","1,419.42","1,362.66","123.98M","-3.37%"
"06/18/2018","1,410.23","1,457.32","1,462.18","1,393.52","116.01M","-3.28%"
"06/15/2018","1,458.09","1,459.13","1,463.17","1,451.87","193.49M","0.13%"
"06/14/2018","1,456.21","1,471.68","1,475.35","1,445.77","320.95M","-1.07%"
"06/12/2018","1,471.96","1,470.40","1,489.21","1,460.91","216.89M","0.39%"
"06/11/2018","1,466.29","1,467.87","1,476.33","1,462.31","69.66M","-0.18%"
"06/08/2018","1,468.93","1,487.68","1,490.13","1,467.40","51.82M","-1.59%"
"06/07/2018","1,492.68","1,477.40","1,492.68","1,471.24","71.22M","1.59%"
"06/05/2018","1,469.31","1,482.16","1,483.57","1,461.13","61.45M","-0.05%"
"06/04/2018","1,470.09","1,496.82","1,498.04","1,467.99","58.54M","-1.65%"
"06/01/2018","1,494.74","1,487.13","1,500.28","1,485.51","72.58M","0.19%"
"05/31/2018","1,491.90","1,496.90","1,496.90","1,471.92","88.97M","0.66%"
"05/30/2018","1,482.11","1,478.12","1,482.11","1,447.84","78.67M","1.57%"
"05/29/2018","1,459.20","1,494.03","1,507.72","1,454.17","84.77M","-2.09%"
"05/28/2018","1,490.31","1,472.76","1,493.22","1,470.52","113.21M","0.30%"
"05/25/2018","1,485.80","1,466.16","1,488.41","1,462.57","72.79M","1.10%"
"05/24/2018","1,469.65","1,455.47","1,471.84","1,455.35","59.10M","1.30%"
"05/23/2018","1,450.79","1,459.36","1,460.26","1,439.81","67.26M","-0.24%"
"05/21/2018","1,454.22","1,455.97","1,467.39","1,450.77","74.09M","0.02%"
"05/18/2018","1,453.90","1,432.90","1,455.55","1,429.48","64.87M","1.68%"
"05/17/2018","1,429.93","1,426.71","1,429.93","1,414.90","78.36M","0.72%"
"05/16/2018","1,419.77","1,417.01","1,434.24","1,410.27","74.67M","-0.03%"
"05/15/2018","1,420.24","1,420.69","1,429.27","1,408.20","77.76M","1.25%"
"05/14/2018","1,402.70","1,438.14","1,438.84","1,402.70","78.99M","-2.35%"
"05/11/2018","1,436.50","1,417.01","1,448.13","1,417.01","77.25M","1.16%"
"05/10/2018","1,420.08","1,422.40","1,429.09","1,404.86","73.07M","-0.31%"
"05/09/2018","1,424.56","1,376.64","1,428.31","1,346.97","114.93M","4.58%"
"05/08/2018","1,362.20","1,442.23","1,454.18","1,362.20","125.82M","-4.74%"
"05/04/2018","1,429.91","1,467.62","1,473.57","1,429.91","114.67M","-2.31%"
"05/03/2018","1,463.79","1,483.95","1,489.32","1,463.79","210.96M","-1.08%"
"05/02/2018","1,479.79","1,478.90","1,504.15","1,466.43","105.35M","-1.02%"
"04/30/2018","1,495.09","1,517.86","1,520.70","1,485.60","107.08M","-1.77%"
"04/27/2018","1,522.01","1,515.23","1,522.01","1,501.73","45.88M","1.37%"
"04/26/2018","1,501.49","1,493.76","1,501.49","1,486.78","47.67M","1.35%"
"04/25/2018","1,481.56","1,475.26","1,493.69","1,462.74","64.65M","-0.16%"
"04/24/2018","1,483.89","1,506.04","1,515.61","1,482.76","86.77M","-1.24%"
"04/23/2018","1,502.48","1,524.19","1,529.86","1,497.68","107.17M","-1.84%"
"04/20/2018","1,530.60","1,531.62","1,539.27","1,510.82","110.52M","0.27%"
"04/19/2018","1,526.47","1,548.49","1,548.49","1,520.02","88.49M","-1.79%"
"04/18/2018","1,554.23","1,578.57","1,580.16","1,553.05","84.07M","-1.05%"
"04/17/2018","1,570.71","1,577.28","1,577.79","1,564.45","75.39M","0.03%"
"04/16/2018","1,570.28","1,574.79","1,579.13","1,570.04","67.76M","0.13%"
"04/13/2018","1,568.24","1,554.85","1,574.90","1,542.30","92.11M","0.89%"
"04/12/2018","1,554.38","1,576.87","1,578.95","1,554.24","119.82M","-1.20%"
"04/11/2018","1,573.25","1,574.72","1,577.59","1,568.98","94.39M","0.51%"
"04/10/2018","1,565.32","1,566.38","1,569.64","1,550.06","63.00M","-0.04%"
"04/09/2018","1,565.87","1,553.03","1,565.87","1,548.45","70.23M","1.01%"
"04/06/2018","1,550.16","1,545.19","1,553.21","1,537.47","56.36M","-0.02%"
"04/05/2018","1,550.54","1,556.01","1,565.44","1,542.17","78.26M","0.76%"
"04/04/2018","1,538.80","1,561.72","1,564.04","1,529.31","76.70M","-0.99%"
"04/03/2018","1,554.13","1,520.74","1,554.13","1,518.96","69.67M","0.86%"
"04/02/2018","1,540.85","1,561.39","1,561.73","1,540.46","106.46M","-0.69%"
"03/30/2018","1,551.48","1,555.01","1,561.13","1,545.69","67.24M","0.09%"
"03/29/2018","1,550.01","1,521.60","1,550.01","1,517.89","68.43M","2.57%"
"03/28/2018","1,511.16","1,505.42","1,518.37","1,491.56","83.86M","-0.92%"
"03/27/2018","1,525.26","1,541.61","1,544.74","1,522.86","113.88M","-0.19%"
"03/26/2018","1,528.13","1,481.71","1,528.13","1,462.22","105.57M","4.00%"
"03/23/2018","1,469.40","1,523.62","1,539.41","1,469.40","125.00M","-6.00%"
"03/22/2018","1,563.16","1,608.86","1,615.95","1,559.87","122.17M","-2.26%"
"03/21/2018","1,599.25","1,612.53","1,625.31","1,599.25","101.41M","-0.91%"
"03/20/2018","1,613.92","1,573.70","1,613.92","1,570.00","94.28M","2.01%"
"03/19/2018","1,582.11","1,611.70","1,612.58","1,582.11","70.19M","-2.05%"
"03/16/2018","1,615.22","1,609.67","1,615.25","1,605.58","79.17M","0.61%"
"03/15/2018","1,605.47","1,601.16","1,619.47","1,596.29","87.85M","0.21%"
"03/14/2018","1,602.18","1,591.97","1,602.62","1,585.78","58.74M","-0.07%"
"03/13/2018","1,603.38","1,600.48","1,605.16","1,588.78","75.50M","0.02%"
"03/12/2018","1,603.10","1,574.96","1,603.10","1,571.24","71.04M","2.82%"
"03/09/2018","1,559.11","1,544.93","1,568.87","1,542.82","80.01M","1.48%"
"03/08/2018","1,536.44","1,526.96","1,544.49","1,523.74","54.62M","1.65%"
"03/07/2018","1,511.57","1,542.99","1,561.56","1,511.55","62.31M","-2.78%"
"03/06/2018","1,554.77","1,541.63","1,554.77","1,533.33","49.28M","2.34%"
"03/05/2018","1,519.22","1,551.29","1,552.62","1,519.22","50.74M","-1.87%"
"03/02/2018","1,548.16","1,513.29","1,548.33","1,511.86","54.62M","0.84%"
"02/28/2018","1,535.30","1,550.01","1,558.27","1,524.82","67.43M","-2.24%"
"02/27/2018","1,570.53","1,587.38","1,590.77","1,570.53","66.30M","-0.14%"
"02/26/2018","1,572.72","1,580.91","1,592.54","1,559.50","73.89M","0.36%"
"02/23/2018","1,567.11","1,561.45","1,573.64","1,558.86","63.93M","0.70%"
"02/22/2018","1,556.29","1,557.45","1,561.62","1,539.33","69.73M","-0.88%"
"02/21/2018","1,570.14","1,550.85","1,579.45","1,541.81","80.90M","1.64%"
"02/20/2018","1,544.76","1,571.56","1,582.09","1,536.71","66.89M","-2.38%"
"02/19/2018","1,582.48","1,530.46","1,582.48","1,528.29","70.09M","4.58%"
"02/14/2018","1,513.18","1,479.75","1,513.18","1,466.96","62.39M","3.21%"
"02/13/2018","1,466.16","1,527.48","1,529.77","1,466.16","66.27M","-2.62%"
"02/12/2018","1,505.58","1,531.26","1,533.84","1,505.38","74.64M","-0.08%"
"02/09/2018","1,506.83","1,491.36","1,532.52","1,491.36","103.12M","-3.05%"
"02/08/2018","1,554.19","1,486.48","1,569.88","1,456.62","171.96M","5.05%"
"02/07/2018","1,479.42","1,583.04","1,583.79","1,478.99","146.51M","-4.62%"
"02/06/2018","1,551.09","1,470.17","1,553.09","1,463.58","127.28M","0.84%"
"02/05/2018","1,538.19","1,579.42","1,595.62","1,538.19","85.40M","-5.24%"
"02/02/2018","1,623.25","1,638.43","1,640.57","1,593.46","81.82M","-0.41%"
"02/01/2018","1,629.89","1,669.53","1,678.45","1,624.80","113.51M","-2.07%"
"01/31/2018","1,664.36","1,663.15","1,680.17","1,646.76","90.19M","-1.38%"
"01/30/2018","1,687.66","1,707.81","1,719.05","1,686.28","105.19M","-0.88%"
"01/29/2018","1,702.72","1,657.36","1,713.91","1,657.36","111.35M","2.54%"
"01/26/2018","1,660.62","1,630.28","1,662.77","1,620.28","","1.56%"
"01/25/2018","1,635.18","1,631.35","1,636.29","1,607.83","","-0.08%"
"01/24/2018","1,636.52","1,667.05","1,670.03","1,629.49","","-0.59%"
"01/23/2018","1,646.30","1,610.31","1,646.30","1,598.82","","3.65%"
"01/22/2018","1,588.33","1,588.61","1,609.62","1,560.92","","-1.15%"
"01/19/2018","1,606.79","1,683.07","1,683.77","1,593.12","","-3.95%"
"01/18/2018","1,672.91","1,662.93","1,681.41","1,644.76","","1.17%"
"01/17/2018","1,653.53","1,704.40","1,716.29","1,650.42","","-2.98%"
"01/16/2018","1,704.31","1,683.40","1,709.67","1,664.22","","0.80%"
"01/15/2018","1,690.80","1,655.14","1,693.86","1,612.91","","3.19%"
"01/12/2018","1,638.57","1,594.64","1,691.85","1,577.53","","4.84%"
"01/11/2018","1,562.92","1,508.37","1,562.92","1,497.84","","3.85%"
"01/10/2018","1,505.04","1,518.45","1,531.64","1,471.15","","0.46%"
"01/09/2018","1,498.13","1,523.09","1,535.93","1,495.54","","-1.39%"
"01/08/2018","1,519.31","1,497.44","1,521.01","1,483.18","","2.86%"
"01/05/2018","1,477.13","1,432.73","1,477.14","1,432.73","","3.62%"
"01/04/2018","1,425.57","1,467.85","1,470.92","1,412.61","","-2.60%"
"01/03/2018","1,463.58","1,445.92","1,469.41","1,438.76","","1.70%"
"01/02/2018","1,439.18","1,423.75","1,444.21","1,415.26","","1.80%"
"12/28/2017","1,413.80","1,396.95","1,413.94","1,391.88","","0.96%"
"12/27/2017","1,400.36","1,351.86","1,400.36","1,350.39","","5.92%"
"12/26/2017","1,322.15","1,325.01","1,360.26","1,321.83","","0.21%"
"12/22/2017","1,319.42","1,268.18","1,319.42","1,261.64","","4.49%"
"12/21/2017","1,262.75","1,282.71","1,296.14","1,262.75","","-1.80%"
"12/20/2017","1,285.93","1,307.44","1,310.26","1,285.90","","-1.86%"
"12/19/2017","1,310.27","1,310.29","1,311.21","1,276.71","","-0.05%"
"12/18/2017","1,310.87","1,332.95","1,333.82","1,310.55","","-0.91%"
"12/15/2017","1,322.89","1,316.63","1,334.11","1,308.49","","0.25%"
